file	taxid	url
GCF_900097105.1_WK001_genomic.fna	1679444	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/097/105/GCF_900097105.1_WK001/GCF_900097105.1_WK001_genomic.fna.gz
GCF_001687625.2_ASM168762v2_genomic.fna	192421	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/687/625/GCF_001687625.2_ASM168762v2/GCF_001687625.2_ASM168762v2_genomic.fna.gz
GCF_002935105.1_ASM293510v1_genomic.fna	1920116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/935/105/GCF_002935105.1_ASM293510v1/GCF_002935105.1_ASM293510v1_genomic.fna.gz
GCF_900324035.1_BRAD3257_genomic.fna	167468	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/324/035/GCF_900324035.1_BRAD3257/GCF_900324035.1_BRAD3257_genomic.fna.gz
GCF_003096095.1_ASM309609v1_genomic.fna	139021	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/096/095/GCF_003096095.1_ASM309609v1/GCF_003096095.1_ASM309609v1_genomic.fna.gz
GCF_000016165.1_ASM1616v1_genomic.fna	349161	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/016/165/GCF_000016165.1_ASM1616v1/GCF_000016165.1_ASM1616v1_genomic.fna.gz
GCF_000179015.2_ASM17901v2_genomic.fna	596153	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/179/015/GCF_000179015.2_ASM17901v2/GCF_000179015.2_ASM17901v2_genomic.fna.gz
GCF_000204645.1_ASM20464v1_genomic.fna	596154	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/204/645/GCF_000204645.1_ASM20464v1/GCF_000204645.1_ASM20464v1_genomic.fna.gz
GCF_003999255.1_ASM399925v1_genomic.fna	1222016	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/999/255/GCF_003999255.1_ASM399925v1/GCF_003999255.1_ASM399925v1_genomic.fna.gz
GCF_000635915.2_ASM63591v2_genomic.fna	588932	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/635/915/GCF_000635915.2_ASM63591v2/GCF_000635915.2_ASM63591v2_genomic.fna.gz
GCF_000147815.2_ASM14781v3_genomic.fna	653045	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/147/815/GCF_000147815.2_ASM14781v3/GCF_000147815.2_ASM14781v3_genomic.fna.gz
GCF_002753995.1_ASM275399v1_genomic.fna	2049589	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/753/995/GCF_002753995.1_ASM275399v1/GCF_002753995.1_ASM275399v1_genomic.fna.gz
GCF_002843285.1_ASM284328v1_genomic.fna	1978467	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/843/285/GCF_002843285.1_ASM284328v1/GCF_002843285.1_ASM284328v1_genomic.fna.gz
GCF_000732925.1_ASM73292v1_genomic.fna	208439	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/732/925/GCF_000732925.1_ASM73292v1/GCF_000732925.1_ASM73292v1_genomic.fna.gz
GCF_000021645.1_ASM2164v1_genomic.fna	515635	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/645/GCF_000021645.1_ASM2164v1/GCF_000021645.1_ASM2164v1_genomic.fna.gz
GCF_003967095.1_ASM396709v1_genomic.fna	335406	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/967/095/GCF_003967095.1_ASM396709v1/GCF_003967095.1_ASM396709v1_genomic.fna.gz
GCF_000224985.1_ASM22498v1_genomic.fna	1069534	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/224/985/GCF_000224985.1_ASM22498v1/GCF_000224985.1_ASM22498v1_genomic.fna.gz
GCF_900660635.1_56793_F01-3_genomic.fna	76629	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/660/635/GCF_900660635.1_56793_F01-3/GCF_900660635.1_56793_F01-3_genomic.fna.gz
GCF_003856495.1_ASM385649v1_genomic.fna	2490858	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/856/495/GCF_003856495.1_ASM385649v1/GCF_003856495.1_ASM385649v1_genomic.fna.gz
GCF_003860625.1_ASM386062v1_genomic.fna	2490853	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/860/625/GCF_003860625.1_ASM386062v1/GCF_003860625.1_ASM386062v1_genomic.fna.gz
GCF_004571195.1_ASM457119v1_genomic.fna	45065	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/571/195/GCF_004571195.1_ASM457119v1/GCF_004571195.1_ASM457119v1_genomic.fna.gz
GCF_001482365.1_ASM148236v1_genomic.fna	446860	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/482/365/GCF_001482365.1_ASM148236v1/GCF_001482365.1_ASM148236v1_genomic.fna.gz
GCF_900187355.1_51342_E02_genomic.fna	45067	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/187/355/GCF_900187355.1_51342_E02/GCF_900187355.1_51342_E02_genomic.fna.gz
GCF_000807415.2_ASM80741v4_genomic.fna	1812935	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/807/415/GCF_000807415.2_ASM80741v4/GCF_000807415.2_ASM80741v4_genomic.fna.gz
GCF_002117105.1_ASM211710v1_genomic.fna	716816	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/117/105/GCF_002117105.1_ASM211710v1/GCF_002117105.1_ASM211710v1_genomic.fna.gz
GCF_002355475.1_ASM235547v1_genomic.fna	1149133	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/355/475/GCF_002355475.1_ASM235547v1/GCF_002355475.1_ASM235547v1_genomic.fna.gz
GCF_001513745.1_ASM151374v1_genomic.fna	1740162	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/513/745/GCF_001513745.1_ASM151374v1/GCF_001513745.1_ASM151374v1_genomic.fna.gz
GCF_001718875.1_ASM171887v1_genomic.fna	1740163	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/718/875/GCF_001718875.1_ASM171887v1/GCF_001718875.1_ASM171887v1_genomic.fna.gz
GCF_002079305.1_ASM207930v1_genomic.fna	1564506	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/079/305/GCF_002079305.1_ASM207930v1/GCF_002079305.1_ASM207930v1_genomic.fna.gz
GCF_001735805.1_ASM173580v1_genomic.fna	164348	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/735/805/GCF_001735805.1_ASM173580v1/GCF_001735805.1_ASM173580v1_genomic.fna.gz
GCF_003852315.1_ASM385231v1_genomic.fna	2126069	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/852/315/GCF_003852315.1_ASM385231v1/GCF_003852315.1_ASM385231v1_genomic.fna.gz
GCF_000724505.1_ASM72450v1_genomic.fna	1333850	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/724/505/GCF_000724505.1_ASM72450v1/GCF_000724505.1_ASM72450v1_genomic.fna.gz
GCF_000025405.2_ASM2540v1_genomic.fna	706191	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/405/GCF_000025405.2_ASM2540v1/GCF_000025405.2_ASM2540v1_genomic.fna.gz
GCF_000233595.1_ASM23359v1_genomic.fna	1095774	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/233/595/GCF_000233595.1_ASM23359v1/GCF_000233595.1_ASM23359v1_genomic.fna.gz
GCF_000270125.2_ASM27012v2_genomic.fna	932677	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/270/125/GCF_000270125.2_ASM27012v2/GCF_000270125.2_ASM27012v2_genomic.fna.gz
GCF_000283875.1_ASM28387v1_genomic.fna	1123863	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/283/875/GCF_000283875.1_ASM28387v1/GCF_000283875.1_ASM28387v1_genomic.fna.gz
GCF_000027205.1_ASM2720v1_genomic.fna	716540	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/027/205/GCF_000027205.1_ASM2720v1/GCF_000027205.1_ASM2720v1_genomic.fna.gz
GCF_000091565.1_ASM9156v1_genomic.fna	665029	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/091/565/GCF_000091565.1_ASM9156v1/GCF_000091565.1_ASM9156v1_genomic.fna.gz
GCF_000166135.1_ASM16613v1_genomic.fna	298654	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/166/135/GCF_000166135.1_ASM16613v1/GCF_000166135.1_ASM16613v1_genomic.fna.gz
GCF_004006235.1_ASM400623v1_genomic.fna	2498704	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/006/235/GCF_004006235.1_ASM400623v1/GCF_004006235.1_ASM400623v1_genomic.fna.gz
GCF_000018005.1_ASM1800v1_genomic.fna	298653	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/005/GCF_000018005.1_ASM1800v1/GCF_000018005.1_ASM1800v1_genomic.fna.gz
GCF_001940525.2_ASM194052v2_genomic.fna	1915078	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/940/525/GCF_001940525.2_ASM194052v2/GCF_001940525.2_ASM194052v2_genomic.fna.gz
GCF_000444995.1_ASM44499v1_genomic.fna	1367847	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/444/995/GCF_000444995.1_ASM44499v1/GCF_000444995.1_ASM44499v1_genomic.fna.gz
GCF_000525655.1_ASM52565v1_genomic.fna	1451189	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/525/655/GCF_000525655.1_ASM52565v1/GCF_000525655.1_ASM52565v1_genomic.fna.gz
GCF_003722315.1_ASM372231v1_genomic.fna	509192	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/722/315/GCF_003722315.1_ASM372231v1/GCF_003722315.1_ASM372231v1_genomic.fna.gz
GCF_001700965.1_ASM170096v1_genomic.fna	83617	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/700/965/GCF_001700965.1_ASM170096v1/GCF_001700965.1_ASM170096v1_genomic.fna.gz
GCF_000277715.1_ASM27771v1_genomic.fna	767029	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/277/715/GCF_000277715.1_ASM27771v1/GCF_000277715.1_ASM27771v1_genomic.fna.gz
GCF_002903045.1_ASM290304v1_genomic.fna	1920109	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/903/045/GCF_002903045.1_ASM290304v1/GCF_002903045.1_ASM290304v1_genomic.fna.gz
GCF_002934505.1_ASM293450v1_genomic.fna	2077148	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/934/505/GCF_002934505.1_ASM293450v1/GCF_002934505.1_ASM293450v1_genomic.fna.gz
GCF_002903305.1_ASM290330v1_genomic.fna	2077149	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/903/305/GCF_002903305.1_ASM290330v1/GCF_002903305.1_ASM290330v1_genomic.fna.gz
GCF_000208385.1_ASM20838v1_genomic.fna	760011	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/208/385/GCF_000208385.1_ASM20838v1/GCF_000208385.1_ASM20838v1_genomic.fna.gz
GCF_000250635.1_ASM25063v1_genomic.fna	984262	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/250/635/GCF_000250635.1_ASM25063v1/GCF_000250635.1_ASM25063v1_genomic.fna.gz
GCF_002903215.1_ASM290321v1_genomic.fna	2077147	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/903/215/GCF_002903215.1_ASM290321v1/GCF_002903215.1_ASM290321v1_genomic.fna.gz
GCF_000775995.1_ASM77599v1_genomic.fna	1539298	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/775/995/GCF_000775995.1_ASM77599v1/GCF_000775995.1_ASM77599v1_genomic.fna.gz
GCF_003671915.1_ASM367191v1_genomic.fna	323284	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/671/915/GCF_003671915.1_ASM367191v1/GCF_003671915.1_ASM367191v1_genomic.fna.gz
GCF_001553565.1_ASM155356v1_genomic.fna	111015	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/553/565/GCF_001553565.1_ASM155356v1/GCF_001553565.1_ASM155356v1_genomic.fna.gz
GCF_001655245.1_ASM165524v1_genomic.fna	1354275	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/655/245/GCF_001655245.1_ASM165524v1/GCF_001655245.1_ASM165524v1_genomic.fna.gz
GCF_001636925.1_ASM163692v1_genomic.fna	1827469	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/636/925/GCF_001636925.1_ASM163692v1/GCF_001636925.1_ASM163692v1_genomic.fna.gz
GCF_005843885.1_ASM584388v1_genomic.fna	2044467	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/843/885/GCF_005843885.1_ASM584388v1/GCF_005843885.1_ASM584388v1_genomic.fna.gz
GCF_000023245.1_ASM2324v1_genomic.fna	446462	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/245/GCF_000023245.1_ASM2324v1/GCF_000023245.1_ASM2324v1_genomic.fna.gz
GCF_002157225.2_ASM215722v2_genomic.fna	1737490	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/157/225/GCF_002157225.2_ASM215722v2/GCF_002157225.2_ASM215722v2_genomic.fna.gz
GCF_003290225.1_ASM329022v1_genomic.fna	2219057	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/290/225/GCF_003290225.1_ASM329022v1/GCF_003290225.1_ASM329022v1_genomic.fna.gz
GCF_001559115.2_ASM155911v2_genomic.fna	1286	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/559/115/GCF_001559115.2_ASM155911v2/GCF_001559115.2_ASM155911v2_genomic.fna.gz
GCF_000009005.1_ASM900v1_genomic.fna	273036	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/005/GCF_000009005.1_ASM900v1/GCF_000009005.1_ASM900v1_genomic.fna.gz
GCF_000025145.1_ASM2514v1_genomic.fna	703339	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/145/GCF_000025145.1_ASM2514v1/GCF_000025145.1_ASM2514v1_genomic.fna.gz
GCF_000189455.2_ASM18945v3_genomic.fna	948563	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/189/455/GCF_000189455.2_ASM18945v3/GCF_000189455.2_ASM18945v3_genomic.fna.gz
GCF_000296595.1_ASM29659v1_genomic.fna	1229492	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/296/595/GCF_000296595.1_ASM29659v1/GCF_000296595.1_ASM29659v1_genomic.fna.gz
GCF_000412775.1_ASM41277v1_genomic.fna	1323661	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/412/775/GCF_000412775.1_ASM41277v1/GCF_000412775.1_ASM41277v1_genomic.fna.gz
GCF_000568455.1_ASM56845v1_genomic.fna	1458279	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/568/455/GCF_000568455.1_ASM56845v1/GCF_000568455.1_ASM56845v1_genomic.fna.gz
GCF_000626615.2_ASM62661v3_genomic.fna	46170	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/626/615/GCF_000626615.2_ASM62661v3/GCF_000626615.2_ASM62661v3_genomic.fna.gz
GCF_000009865.1_ASM986v1_genomic.fna	279808	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/865/GCF_000009865.1_ASM986v1/GCF_000009865.1_ASM986v1_genomic.fna.gz
GCF_000007645.1_ASM764v1_genomic.fna	176280	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/645/GCF_000007645.1_ASM764v1/GCF_000007645.1_ASM764v1_genomic.fna.gz
GCF_000011925.1_ASM1192v1_genomic.fna	176279	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/925/GCF_000011925.1_ASM1192v1/GCF_000011925.1_ASM1192v1_genomic.fna.gz
GCF_000751035.1_PM221_genomic.fna	1449752	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/751/035/GCF_000751035.1_PM221/GCF_000751035.1_PM221_genomic.fna.gz
GCF_001281505.1_ASM128150v1_genomic.fna	1528099	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/281/505/GCF_001281505.1_ASM128150v1/GCF_001281505.1_ASM128150v1_genomic.fna.gz
GCF_000706685.1_ASM70668v1_genomic.fna	1288	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/706/685/GCF_000706685.1_ASM70668v1/GCF_000706685.1_ASM70668v1_genomic.fna.gz
GCF_001932555.1_ASM193255v1_genomic.fna	29430	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/932/555/GCF_001932555.1_ASM193255v1/GCF_001932555.1_ASM193255v1_genomic.fna.gz
GCF_003967275.1_ASM396727v1_genomic.fna	1914471	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/967/275/GCF_003967275.1_ASM396727v1/GCF_003967275.1_ASM396727v1_genomic.fna.gz
GCF_000011985.1_ASM1198v1_genomic.fna	272621	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/985/GCF_000011985.1_ASM1198v1/GCF_000011985.1_ASM1198v1_genomic.fna.gz
GCF_000389675.2_ASM38967v2_genomic.fna	1314884	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/389/675/GCF_000389675.2_ASM38967v2/GCF_000389675.2_ASM38967v2_genomic.fna.gz
GCF_001641285.1_ASM164128v1_genomic.fna	445710	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/641/285/GCF_001641285.1_ASM164128v1/GCF_001641285.1_ASM164128v1_genomic.fna.gz
GCF_001989575.1_ASM198957v1_genomic.fna	1849491	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/575/GCF_001989575.1_ASM198957v1/GCF_001989575.1_ASM198957v1_genomic.fna.gz
GCF_005144885.1_ASM514488v1_genomic.fna	1940610	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/144/885/GCF_005144885.1_ASM514488v1/GCF_005144885.1_ASM514488v1_genomic.fna.gz
GCF_002081995.1_ASM208199v1_genomic.fna	1571	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/081/995/GCF_002081995.1_ASM208199v1/GCF_002081995.1_ASM208199v1_genomic.fna.gz
GCF_000017705.1_ASM1770v1_genomic.fna	338187	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/705/GCF_000017705.1_ASM1770v1/GCF_000017705.1_ASM1770v1_genomic.fna.gz
GCF_002163755.1_ASM216375v1_genomic.fna	1224742	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/163/755/GCF_002163755.1_ASM216375v1/GCF_002163755.1_ASM216375v1_genomic.fna.gz
GCF_001647635.1_ASM164763v1_genomic.fna	1575	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/647/635/GCF_001647635.1_ASM164763v1/GCF_001647635.1_ASM164763v1_genomic.fna.gz
GCF_000508245.1_ASM50824v1_genomic.fna	1415773	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/508/245/GCF_000508245.1_ASM50824v1/GCF_000508245.1_ASM50824v1_genomic.fna.gz
GCF_001688725.2_ASM168872v2_genomic.fna	1796613	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/688/725/GCF_001688725.2_ASM168872v2/GCF_001688725.2_ASM168872v2_genomic.fna.gz
GCF_000012005.1_ASM1200v1_genomic.fna	300267	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/005/GCF_000012005.1_ASM1200v1/GCF_000012005.1_ASM1200v1_genomic.fna.gz
GCF_001855275.1_ASM185527v1_genomic.fna	1108595	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/855/275/GCF_001855275.1_ASM185527v1/GCF_001855275.1_ASM185527v1_genomic.fna.gz
GCF_000012025.1_ASM1202v1_genomic.fna	300268	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/025/GCF_000012025.1_ASM1202v1/GCF_000012025.1_ASM1202v1_genomic.fna.gz
GCF_000020185.1_ASM2018v1_genomic.fna	344609	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/185/GCF_000020185.1_ASM2018v1/GCF_000020185.1_ASM2018v1_genomic.fna.gz
GCF_003669035.1_ASM366903v1_genomic.fna	2478663	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/669/035/GCF_003669035.1_ASM366903v1/GCF_003669035.1_ASM366903v1_genomic.fna.gz
GCF_000743945.1_ASM74394v1_genomic.fna	1072685	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/743/945/GCF_000743945.1_ASM74394v1/GCF_000743945.1_ASM74394v1_genomic.fna.gz
GCF_003952665.1_ASM395266v1_genomic.fna	1867715	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/952/665/GCF_003952665.1_ASM395266v1/GCF_003952665.1_ASM395266v1_genomic.fna.gz
GCF_002764115.1_ASM276411v1_genomic.fna	1867719	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/764/115/GCF_002764115.1_ASM276411v1/GCF_002764115.1_ASM276411v1_genomic.fna.gz
GCF_000144695.1_ASM14469v1_genomic.fna	574087	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/144/695/GCF_000144695.1_ASM14469v1/GCF_000144695.1_ASM14469v1_genomic.fna.gz
GCF_000013705.1_ASM1370v1_genomic.fna	265072	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/705/GCF_000013705.1_ASM1370v1/GCF_000013705.1_ASM1370v1_genomic.fna.gz
GCF_003952725.1_ASM395272v1_genomic.fna	2341112	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/952/725/GCF_003952725.1_ASM395272v1/GCF_003952725.1_ASM395272v1_genomic.fna.gz
GCF_001543285.1_ASM154328v1_genomic.fna	1377	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/543/285/GCF_001543285.1_ASM154328v1/GCF_001543285.1_ASM154328v1_genomic.fna.gz
GCF_000193205.1_ASM19320v1_genomic.fna	866775	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/193/205/GCF_000193205.1_ASM19320v1/GCF_000193205.1_ASM19320v1_genomic.fna.gz
GCF_900638055.1_55147_A01_genomic.fna	1379	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/638/055/GCF_900638055.1_55147_A01/GCF_900638055.1_55147_A01_genomic.fna.gz
GCF_003991135.1_ASM399113v1_genomic.fna	1323375	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/991/135/GCF_003991135.1_ASM399113v1/GCF_003991135.1_ASM399113v1_genomic.fna.gz
GCF_900186965.1_50592_C01_genomic.fna	452	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/186/965/GCF_900186965.1_50592_C01/GCF_900186965.1_50592_C01_genomic.fna.gz
GCF_003627755.1_ASM362775v1_genomic.fna	1312183	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/627/755/GCF_003627755.1_ASM362775v1/GCF_003627755.1_ASM362775v1_genomic.fna.gz
GCF_000018845.1_ASM1884v1_genomic.fna	419610	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/845/GCF_000018845.1_ASM1884v1/GCF_000018845.1_ASM1884v1_genomic.fna.gz
GCF_000021845.1_ASM2184v1_genomic.fna	440085	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/845/GCF_000021845.1_ASM2184v1/GCF_000021845.1_ASM2184v1_genomic.fna.gz
GCF_000022685.1_ASM2268v1_genomic.fna	272630	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/685/GCF_000022685.1_ASM2268v1/GCF_000022685.1_ASM2268v1_genomic.fna.gz
GCF_001021975.1_ASM102197v1_genomic.fna	1324352	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/021/975/GCF_001021975.1_ASM102197v1/GCF_001021975.1_ASM102197v1_genomic.fna.gz
GCF_000954135.1_ASM95413v2_genomic.fna	105219	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/954/135/GCF_000954135.1_ASM95413v2/GCF_000954135.1_ASM95413v2_genomic.fna.gz
GCF_900638385.1_57566_E02_genomic.fna	51161	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/638/385/GCF_900638385.1_57566_E02/GCF_900638385.1_57566_E02_genomic.fna.gz
GCF_002165375.2_ASM216537v2_genomic.fna	2004650	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/165/375/GCF_002165375.2_ASM216537v2/GCF_002165375.2_ASM216537v2_genomic.fna.gz
GCF_900186995.1_50465_A02_genomic.fna	249188	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/186/995/GCF_900186995.1_50465_A02/GCF_900186995.1_50465_A02_genomic.fna.gz
GCF_000981505.1_Candidatus_Methylopumilus_planktonicus_MMS-2-53_genomic.fna	1581557	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/981/505/GCF_000981505.1_Candidatus_Methylopumilus_planktonicus_MMS-2-53/GCF_000981505.1_Candidatus_Methylopumilus_planktonicus_MMS-2-53_genomic.fna.gz
GCF_005886435.1_ASM588643v1_genomic.fna	888050	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/886/435/GCF_005886435.1_ASM588643v1/GCF_005886435.1_ASM588643v1_genomic.fna.gz
GCF_001597285.1_ASM159728v1_genomic.fna	43263	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/597/285/GCF_001597285.1_ASM159728v1/GCF_001597285.1_ASM159728v1_genomic.fna.gz
GCF_000815105.2_ASM81510v2_genomic.fna	93221	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/815/105/GCF_000815105.2_ASM81510v2/GCF_000815105.2_ASM81510v2_genomic.fna.gz
GCF_000590495.2_ASM59049v2_genomic.fna	1416914	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/590/495/GCF_000590495.2_ASM59049v2/GCF_000590495.2_ASM59049v2_genomic.fna.gz
GCF_000814845.2_ASM81484v2_genomic.fna	93222	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/814/845/GCF_000814845.2_ASM81484v2/GCF_000814845.2_ASM81484v2_genomic.fna.gz
GCF_001753225.1_ASM175322v1_genomic.fna	180282	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/753/225/GCF_001753225.1_ASM175322v1/GCF_001753225.1_ASM175322v1_genomic.fna.gz
GCF_900176205.1_BRAD285_PRJEB202261_v1_genomic.fna	115808	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/176/205/GCF_900176205.1_BRAD285_PRJEB202261_v1/GCF_900176205.1_BRAD285_PRJEB202261_v1_genomic.fna.gz
GCF_003812305.1_ASM381230v1_genomic.fna	2420313	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/305/GCF_003812305.1_ASM381230v1/GCF_003812305.1_ASM381230v1_genomic.fna.gz
