entity:sample_id	cellType	fastq1	fastq2	participant
cy105_Zombineg_CD45neg_CD90neg_S145	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S145_R1_001_1454.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S145_R2_001_1454.fastq.gz	Mel105
cy105_Zombineg_CD45neg_CD90neg_S147	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S147_R1_001_1455.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S147_R2_001_1455.fastq.gz	Mel105
cy105_Zombineg_CD45neg_CD90neg_S148	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S148_R1_001_1456.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S148_R2_001_1456.fastq.gz	Mel105
cy105_Zombineg_CD45neg_CD90neg_S150	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S150_R1_001_1457.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S150_R2_001_1457.fastq.gz	Mel105
cy105_Zombineg_CD45neg_CD90neg_S158	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S158_R1_001_1458.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S158_R2_001_1458.fastq.gz	Mel105
cy105_Zombineg_CD45neg_CD90neg_S166	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S166_R1_001_1459.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S166_R2_001_1459.fastq.gz	Mel105
cy105_Zombineg_CD45neg_CD90neg_S169	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S169_R1_001_1460.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S169_R2_001_1460.fastq.gz	Mel105
cy105_Zombineg_CD45neg_CD90neg_S170	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S170_R1_001_1461.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S170_R2_001_1461.fastq.gz	Mel105
cy105_Zombineg_CD45neg_CD90neg_S171	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S171_R1_001_1462.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S171_R2_001_1462.fastq.gz	Mel105
cy105_Zombineg_CD45neg_CD90neg_S172	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S172_R1_001_1463.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S172_R2_001_1463.fastq.gz	Mel105
cy105_Zombineg_CD45neg_CD90neg_S180	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S180_R1_001_1464.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S180_R2_001_1464.fastq.gz	Mel105
cy105_Zombineg_CD45neg_CD90neg_S181	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S181_R1_001_1465.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S181_R2_001_1465.fastq.gz	Mel105
cy105_Zombineg_CD45neg_CD90neg_S192	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S192_R1_001_1466.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S192_R2_001_1466.fastq.gz	Mel105
cy105_Zombineg_CD45neg_CD90neg_S97	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S97_R1_001_1467.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_Zombineg_CD45neg_CD90neg_S97_R2_001_1467.fastq.gz	Mel105
cy106_CD45neg_CD90neg_S290	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S290_R1_001_423.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S290_R2_001_423.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S291	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S291_R1_001_424.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S291_R2_001_424.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S292	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S292_R1_001_1679.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S292_R2_001_1679.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S294	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S294_R1_001_425.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S294_R2_001_425.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S295	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S295_R1_001_1680.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S295_R2_001_1680.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S297	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S297_R1_001_426.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S297_R2_001_426.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S300	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S300_R1_001_1681.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S300_R2_001_1681.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S301	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S301_R1_001_1682.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S301_R2_001_1682.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S302	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S302_R1_001_427.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S302_R2_001_427.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S304	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S304_R1_001_1683.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S304_R2_001_1683.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S308	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S308_R1_001_428.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S308_R2_001_428.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S310	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S310_R1_001_1684.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S310_R2_001_1684.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S311	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S311_R1_001_429.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S311_R2_001_429.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S313	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S313_R1_001_1685.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S313_R2_001_1685.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S316	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S316_R1_001_1686.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S316_R2_001_1686.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S317	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S317_R1_001_1687.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S317_R2_001_1687.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S319	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S319_R1_001_430.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S319_R2_001_430.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S320	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S320_R1_001_431.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S320_R2_001_431.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S321	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S321_R1_001_1688.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S321_R2_001_1688.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S322	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S322_R1_001_432.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S322_R2_001_432.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S323	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S323_R1_001_1689.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S323_R2_001_1689.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S325	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S325_R1_001_433.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S325_R2_001_433.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S326	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S326_R1_001_434.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S326_R2_001_434.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S327	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S327_R1_001_435.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S327_R2_001_435.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S328	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S328_R1_001_1690.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S328_R2_001_1690.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S330	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S330_R1_001_1691.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S330_R2_001_1691.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S333	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S333_R1_001_1692.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S333_R2_001_1692.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S336	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S336_R1_001_1693.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S336_R2_001_1693.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S338	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S338_R1_001_436.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S338_R2_001_436.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S341	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S341_R1_001_1694.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S341_R2_001_1694.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S344	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S344_R1_001_437.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S344_R2_001_437.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S347	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S347_R1_001_438.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S347_R2_001_438.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S349	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S349_R1_001_439.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S349_R2_001_439.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S350	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S350_R1_001_1695.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S350_R2_001_1695.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S352	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S352_R1_001_440.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S352_R2_001_440.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S354	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S354_R1_001_1696.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S354_R2_001_1696.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S355	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S355_R1_001_1697.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S355_R2_001_1697.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S356	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S356_R1_001_441.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S356_R2_001_441.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S364	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S364_R1_001_442.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S364_R2_001_442.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S365	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S365_R1_001_1698.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S365_R2_001_1698.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S366	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S366_R1_001_443.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S366_R2_001_443.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S368	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S368_R1_001_1699.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S368_R2_001_1699.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S369	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S369_R1_001_1700.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S369_R2_001_1700.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S373	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S373_R1_001_444.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S373_R2_001_444.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S374	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S374_R1_001_445.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S374_R2_001_445.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S376	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S376_R1_001_446.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S376_R2_001_446.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S378	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S378_R1_001_1701.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S378_R2_001_1701.fastq.gz	Mel106
cy106_CD45neg_CD90neg_S380	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S380_R1_001_1702.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S380_R2_001_1702.fastq.gz	Mel106
CY106_CD45neg_CD90neg_S382	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S382_R1_001_447.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_CD90neg_S382_R2_001_447.fastq.gz	Mel106
cy106_CD45neg_S289	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S289_R1_001_1323.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S289_R2_001_1323.fastq.gz	Mel106
cy106_CD45neg_S290	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S290_R1_001_1324.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S290_R2_001_1324.fastq.gz	Mel106
cy106_CD45neg_S293	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S293_R1_001_1325.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S293_R2_001_1325.fastq.gz	Mel106
cy106_CD45neg_S296	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S296_R1_001_1326.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S296_R2_001_1326.fastq.gz	Mel106
cy106_CD45neg_S303	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S303_R1_001_1327.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S303_R2_001_1327.fastq.gz	Mel106
cy106_CD45neg_S304	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S304_R1_001_1328.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S304_R2_001_1328.fastq.gz	Mel106
cy106_CD45neg_S315	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S315_R1_001_1329.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S315_R2_001_1329.fastq.gz	Mel106
cy106_CD45neg_S317	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S317_R1_001_1330.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S317_R2_001_1330.fastq.gz	Mel106
cy106_CD45neg_S320	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S320_R1_001_1331.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S320_R2_001_1331.fastq.gz	Mel106
cy106_CD45neg_S328	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S328_R1_001_1332.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S328_R2_001_1332.fastq.gz	Mel106
cy106_CD45neg_S330	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S330_R1_001_1333.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S330_R2_001_1333.fastq.gz	Mel106
cy106_CD45neg_S331	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S331_R1_001_1334.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S331_R2_001_1334.fastq.gz	Mel106
cy106_CD45neg_S332	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S332_R1_001_1335.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S332_R2_001_1335.fastq.gz	Mel106
cy106_CD45neg_S335	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S335_R1_001_1336.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S335_R2_001_1336.fastq.gz	Mel106
cy106_CD45neg_S343	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S343_R1_001_1337.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S343_R2_001_1337.fastq.gz	Mel106
cy106_CD45neg_S345	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S345_R1_001_1338.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S345_R2_001_1338.fastq.gz	Mel106
cy106_CD45neg_S347	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S347_R1_001_1339.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S347_R2_001_1339.fastq.gz	Mel106
cy106_CD45neg_S348	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S348_R1_001_1340.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S348_R2_001_1340.fastq.gz	Mel106
cy106_CD45neg_S356	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S356_R1_001_1341.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S356_R2_001_1341.fastq.gz	Mel106
cy106_CD45neg_S357	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S357_R1_001_1342.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy106_CD45neg_S357_R2_001_1342.fastq.gz	Mel106
